zipCode,city,state,rate,dropOffCharge,dropOffChargeOffhour,dropOffChargeWeekend,dropOffChargeHoliday
90309,Inglewood,CA,230,,,,
90310,Inglewood,CA,230,,,,
90311,Inglewood,CA,230,,,,
90312,Inglewood,CA,230,,,,
92602,Irvine,CA,250,,,,
92603,Irvine,CA,250,,,,
92604,Irvine,CA,250,,,,
92606,Irvine,CA,250,,,,
92612,Irvine,CA,250,,,,
92614,Irvine,CA,250,,,,
92616,Irvine,CA,250,,,,
92617,Irvine,CA,250,,,,
92618,Irvine,CA,250,,,,
92619,Irvine,CA,250,,,,
92620,Irvine,CA,250,,,,
92623,Irvine,CA,250,,,,
92697,Irvine,CA,250,,,,
91934,Jacumba,CA,,,,,
91935,Jamul,CA,,,,,
92252,Joshua Tree,CA,,,,,
92036,Julian,CA,,,,,
91011,La Canada Flintridge,CA,260,,,,
91012,La Canada Flintridge,CA,260,,,,
91214,La Crescenta,CA,,,,,
91224,La Crescenta,CA,,,,,
90631,La Habra,CA,250,,,,
90632,La Habra,CA,250,,,,
90633,La Habra,CA,250,,,,
92037,La Jolla,CA,,,,,
92038,La Jolla,CA,,,,,
92039,La Jolla,CA,,,,,
92092,La Jolla,CA,,,,,
92093,La Jolla,CA,,,,,
91941,La Mesa,CA,,,,,
91942,La Mesa,CA,,,,,
91943,La Mesa,CA,,,,,
91944,La Mesa,CA,,,,,
90637,La Mirada,CA,200,,,,
90638,La Mirada,CA,200,,,,
90639,La Mirada,CA,200,,,,
90623,La Palma,CA,,,,,
91744,La Puente,CA,220,,,,
91746,La Puente,CA,220,,,,
91747,La Puente,CA,220,,,,
91749,La Puente,CA,220,,,,
92247,La Quinta,CA,,,,,
92248,La Quinta,CA,,,,,
92253,La Quinta,CA,,,,,
91750,La Verne,CA,280,,,,
92694,Ladera Ranch ,CA,,,,,
92651,Laguna Beach,CA,,,,,
92652,Laguna Beach,CA,,,,,
92637,Laguna Hills,CA,,,,,
92653,Laguna Hills,CA,,,,,
92654,Laguna Hills,CA,,,,,
92607,Laguna Niguel,CA,,,,,
92677,Laguna Niguel,CA,,,,,
92637,Laguna Woods ,CA,,,,,
92352,Lake Arrowhead,CA,,,,,
92530,Lake Elsinore,CA,,,,,
92531,Lake Elsinore,CA,,,,,
92532,Lake Elsinore,CA,,,,,
92630,Lake Forest,CA,,,,,
93532,Lake Hughes,CA,,,,,
91361,Lake Sherwood,CA,,,,,
92040,Lakeside,CA,,,,,
90711,Lakewood,CA,,,,,
90712,Lakewood,CA,,,,,
90713,Lakewood,CA,,,,,
90714,Lakewood,CA,,,,,
90715,Lakewood,CA,,,,,
93534,Lancaster,CA,,,,,
93535,Lancaster,CA,,,,,
93536,Lancaster,CA,,,,,
93539,Lancaster,CA,,,,,
93584,Lancaster,CA,,,,,
93586,Lancaster,CA,,,,,
92285,Landers,CA,,,,,
90260,Lawndale,CA,,,,,
90261,Lawndale,CA,,,,,
91945,Lemon Grove,CA,,,,,
91946,Lemon Grove,CA,,,,,
93543,Littlerock,CA,,,,,
93544,Llano,CA,,,,,
92350,Loma Linda,CA,,,,,
92354,Loma Linda,CA,,,,,
92357,Loma Linda,CA,,,,,
90717,Lomita,CA,,,,,
93436,Lompoc,CA,,,,,
93437,Lompoc,CA,,,,,
93438,Lompoc,CA,,,,,
90801,Long Beach,CA,190,,,,
90802,Long Beach,CA,190,,,,
90803,Long Beach,CA,190,,,,
90804,Long Beach,CA,190,,,,
90805,Long Beach,CA,190,,,,
90806,Long Beach,CA,190,,,,
90807,Long Beach,CA,190,,,,
90808,Long Beach,CA,190,,,,
90809,Long Beach,CA,190,,,,
90810,Long Beach,CA,190,,,,
90813,Long Beach,CA,190,,,,
90814,Long Beach,CA,190,,,,
90815,Long Beach,CA,190,,,,
90822,Long Beach,CA,190,,,,
90831,Long Beach,CA,190,,,,
90832,Long Beach,CA,190,,,,
90833,Long Beach,CA,190,,,,
90834,Long Beach,CA,190,,,,
90835,Long Beach,CA,190,,,,
90840,Long Beach,CA,190,,,,
90842,Long Beach,CA,190,,,,
90844,Long Beach,CA,190,,,,
90846,Long Beach,CA,190,,,,
90847,Long Beach,CA,190,,,,
90848,Long Beach,CA,190,,,,
90853,Long Beach,CA,190,,,,
90899,Long Beach,CA,190,,,,
90720,Los Alamitos,CA,,,,,
90721,Los Alamitos,CA,,,,,
93440,Los Alamos,CA,,,,,
90001,Los Angeles,CA,260,,,,
90002,Los Angeles,CA,260,,,,
90003,Los Angeles,CA,260,,,,
90004,Los Angeles,CA,260,,,,
90005,Los Angeles,CA,260,,,,
90006,Los Angeles,CA,260,,,,
90007,Los Angeles,CA,260,,,,
90008,Los Angeles,CA,260,,,,
90009,Los Angeles,CA,260,,,,
90010,Los Angeles,CA,260,,,,
90011,Los Angeles,CA,260,,,,
90012,Los Angeles,CA,260,,,,
90013,Los Angeles,CA,260,,,,
90014,Los Angeles,CA,260,,,,
90015,Los Angeles,CA,260,,,,
90016,Los Angeles,CA,260,,,,
90017,Los Angeles,CA,260,,,,
90018,Los Angeles,CA,260,,,,
90019,Los Angeles,CA,260,,,,
90020,Los Angeles,CA,260,,,,
90021,Los Angeles,CA,260,,,,
90022,Los Angeles,CA,260,,,,
90023,Los Angeles,CA,260,,,,
90024,Los Angeles,CA,260,,,,
90025,Los Angeles,CA,260,,,,
90026,Los Angeles,CA,260,,,,
90027,Los Angeles,CA,260,,,,
90028,Los Angeles,CA,260,,,,
90029,Los Angeles,CA,260,,,,
90030,Los Angeles,CA,260,,,,
90031,Los Angeles,CA,260,,,,
90032,Los Angeles,CA,260,,,,
90033,Los Angeles,CA,260,,,,
90034,Los Angeles,CA,260,,,,
90035,Los Angeles,CA,260,,,,
90036,Los Angeles,CA,260,,,,
90037,Los Angeles,CA,260,,,,
90038,Los Angeles,CA,260,,,,
90039,Los Angeles,CA,260,,,,
90040,Los Angeles,CA,260,,,,
90041,Los Angeles,CA,260,,,,
90042,Los Angeles,CA,260,,,,
90043,Los Angeles,CA,260,,,,
90044,Los Angeles,CA,260,,,,
90045,Los Angeles,CA,260,,,,
90046,Los Angeles,CA,260,,,,
90047,Los Angeles,CA,260,,,,
90048,Los Angeles,CA,260,,,,
90049,Los Angeles,CA,260,,,,
90050,Los Angeles,CA,260,,,,
90051,Los Angeles,CA,260,,,,
90052,Los Angeles,CA,260,,,,
90053,Los Angeles,CA,260,,,,
90054,Los Angeles,CA,260,,,,
90055,Los Angeles,CA,260,,,,
90056,Los Angeles,CA,260,,,,
90057,Los Angeles,CA,260,,,,
90058,Los Angeles,CA,260,,,,
90059,Los Angeles,CA,260,,,,
90060,Los Angeles,CA,260,,,,
90061,Los Angeles,CA,260,,,,
90062,Los Angeles,CA,260,,,,
90063,Los Angeles,CA,260,,,,
90064,Los Angeles,CA,260,,,,
90065,Los Angeles,CA,260,,,,
90066,Los Angeles,CA,260,,,,
90068,Los Angeles,CA,260,,,,
90070,Los Angeles,CA,260,,,,
90071,Los Angeles,CA,260,,,,
90072,Los Angeles,CA,260,,,,
90073,Los Angeles,CA,260,,,,
90074,Los Angeles,CA,260,,,,
90075,Los Angeles,CA,260,,,,
90076,Los Angeles,CA,260,,,,
90077,Los Angeles,CA,260,,,,
90078,Los Angeles,CA,260,,,,
90079,Los Angeles,CA,260,,,,
90080,Los Angeles,CA,260,,,,
90081,Los Angeles,CA,260,,,,
90082,Los Angeles,CA,260,,,,
90083,Los Angeles,CA,260,,,,
90084,Los Angeles,CA,260,,,,
90086,Los Angeles,CA,260,,,,
90087,Los Angeles,CA,260,,,,
90088,Los Angeles,CA,260,,,,
90089,Los Angeles,CA,260,,,,
90091,Los Angeles,CA,260,,,,
90093,Los Angeles,CA,260,,,,
90094,Los Angeles,CA,260,,,,
90095,Los Angeles,CA,260,,,,
90096,Los Angeles,CA,260,,,,
90099,Los Angeles,CA,260,,,,
90189,Los Angeles,CA,260,,,,
90067,Los Angeles ,CA,260,,,,
93441,Los Olivos,CA,,,,,
93402,Los Osos,CA,,,,,
93412,Los Osos,CA,,,,,
92356,Lucerne Valley,CA,,,,,
92338,Ludlow,CA,,,,,
90262,Lynwood,CA,190,,,,
92358,Lytle Creek,CA,,,,,
90263,Malibu,CA,,,,,
90264,Malibu,CA,,,,,
90265,Malibu,CA,,,,,
90266,Manhattan Beach,CA,,,,,
90267,Manhattan Beach,CA,,,,,
92518,March Air Reserve Base,CA,,,,,
90292,Marina del Rey,CA,250,,,,
90295,Marina del Rey,CA,250,,,,
90270,Maywood,CA,,,,,
92254,Mecca,CA,,,,,
92584,Menifee,CA,,,,,
92359,Mentone,CA,,,,,
92655,Midway City,CA,,,,,
91752,Mira Loma,CA,,,,,
91345,Mission Hills,CA,,,,,
91346,Mission Hills,CA,,,,,
91395,Mission Hills,CA,,,,,
92690,Mission Viejo,CA,,,,,
92691,Mission Viejo,CA,,,,,
92692,Mission Viejo,CA,,,,,
92694,Mission Viejo,CA,,,,,
91016,Monrovia,CA,,,,,
91017,Monrovia,CA,,,,,
91763,Montclair,CA,,,,,
90640,Montebello,CA,200,,,,
91754,Monterey Park,CA,210,,,,
91755,Monterey Park,CA,210,,,,
91756,Monterey Park,CA,210,,,,
91020,Montrose,CA,,,,,
91021,Montrose,CA,,,,,
93020,Moorpark,CA,,,,,
93021,Moorpark,CA,,,,,
92551,Moreno Valley,CA,,,,,
92552,Moreno Valley,CA,,,,,
92553,Moreno Valley,CA,,,,,
92554,Moreno Valley,CA,,,,,
92555,Moreno Valley,CA,,,,,
92556,Moreno Valley,CA,,,,,
92557,Moreno Valley,CA,,,,,
92256,Morono Valley,CA,,,,,
93442,Morro Bay,CA,,,,,
93443,Morro Bay,CA,,,,,
91948,Mount Laguna,CA,,,,,
91023,Mount Wilson,CA,,,,,
92561,Mountain Center,CA,,,,,
92366,Mountain Pass,CA,,,,,
91759,Mt Baldy,CA,,,,,
92562,Murrieta,CA,,,,,
92563,Murrieta,CA,,,,,
92564,Murrieta,CA,,,,,
91950,National City,CA,,,,,
91951,National City,CA,,,,,
92363,Needles,CA,,,,,
93254,New Cuyama,CA,,,,,
92365,Newberry Springs,CA,,,,,
91319,Newbury Park,CA,,,,,
91320,Newbury Park,CA,,,,,
91321,Newhall,CA,,,,,
91322,Newhall,CA,,,,,
92658,Newport Beach,CA,,,,,
92659,Newport Beach,CA,,,,,
92660,Newport Beach,CA,,,,,
92661,Newport Beach,CA,,,,,
92662,Newport Beach,CA,,,,,
92663,Newport Beach,CA,,,,,
92657,Newport Coast,CA,,,,,
93444,Nipomo,CA,,,,,
92364,Nipton,CA,,,,,
92860,Norco,CA,,,,,
91343,North Hills,CA,,,,,
91393,North Hills,CA,,,,,
91601,North Hollywood,CA,,,,,
91602,North Hollywood,CA,,,,,
91603,North Hollywood,CA,,,,,
91605,North Hollywood,CA,,,,,
91606,North Hollywood,CA,,,,,
91609,North Hollywood,CA,,,,,
91611,North Hollywood,CA,,,,,
91612,North Hollywood,CA,,,,,
91615,North Hollywood,CA,,,,,
91616,North Hollywood,CA,,,,,
91618,North Hollywood,CA,,,,,
92258,North Palm Springs,CA,,,,,
91324,Northridge,CA,,,,,
91325,Northridge,CA,,,,,
91327,Northridge,CA,,,,,
91328,Northridge,CA,,,,,
91329,Northridge,CA,,,,,
91330,Northridge,CA,,,,,
90650,Norwalk,CA,200,,,,
90651,Norwalk,CA,200,,,,
90652,Norwalk,CA,,,,,
92567,Nuevo,CA,,,,,
91377,Oak Park,CA,,,,,
93022,Oak View,CA,,,,,
93445,Oceano,CA,,,,,
93475,Oceano,CA,,,,,
92049,Oceanside,CA,,,,,
92051,Oceanside,CA,,,,,
92052,Oceanside,CA,,,,,
92054,Oceanside,CA,,,,,
92056,Oceanside,CA,,,,,
92057,Oceanside,CA,,,,,
92058,Oceanside,CA,,,,,
93023,Ojai,CA,,,,,
93024,Ojai,CA,,,,,
91758,Ontario,CA,350,,,,
91761,Ontario,CA,350,,,,
91762,Ontario,CA,350,,,,
91764,Ontario,CA,350,,,,
92856,Orange,CA,240,,,,
92857,Orange,CA,240,,,,
92859,Orange,CA,240,,,,
92862,Orange,CA,240,,,,
92863,Orange,CA,240,,,,
92864,Orange,CA,240,,,,
92865,Orange,CA,240,,,,
92866,Orange,CA,240,,,,
92867,Orange,CA,240,,,,
92868,Orange,CA,240,,,,
92869,Orange,CA,240,,,,
92368,Oro Grande,CA,,,,,
93030,Oxnard,CA,,,,,
93031,Oxnard,CA,,,,,
93032,Oxnard,CA,,,,,
93033,Oxnard,CA,,,,,
93034,Oxnard,CA,,,,,
93035,Oxnard,CA,,,,,
93036,Oxnard,CA,,,,,
90272,Pacific Palisades,CA,,,,,
91331,Pacoima,CA,,,,,
91333,Pacoima,CA,,,,,
91334,Pacoima,CA,,,,,
92059,Pala,CA,,,,,
92211,Palm Desert,CA,600,,,,
92255,Palm Desert,CA,600,,,,
92260,Palm Desert,CA,600,,,,
92261,Palm Desert,CA,600,,,,
92262,Palm Springs,CA,600,,,,
92263,Palm Springs,CA,600,,,,
92264,Palm Springs,CA,600,,,,
93550,Palmdale,CA,,,,,
93551,Palmdale,CA,,,,,
93552,Palmdale,CA,,,,,
93590,Palmdale,CA,,,,,
93591,Palmdale,CA,,,,,
93599,Palmdale,CA,,,,,
92060,Palomar Mountain,CA,,,,,
90274,Palos Verdes Peninsula,CA,220,,,,
91402,Panorama City,CA,,,,,
91412,Panorama City,CA,,,,,
90723,Paramount,CA,220,,,,
92267,Parker Dam,CA,,,,,
91101,Pasadena,CA,280,,,,
91102,Pasadena,CA,280,,,,
91103,Pasadena,CA,280,,,,
91104,Pasadena,CA,280,,,,
91105,Pasadena,CA,280,,,,
91106,Pasadena,CA,280,,,,
91107,Pasadena,CA,280,,,,
91109,Pasadena,CA,280,,,,
91110,Pasadena,CA,280,,,,
91114,Pasadena,CA,280,,,,
91115,Pasadena,CA,280,,,,
91116,Pasadena,CA,280,,,,
91117,Pasadena,CA,280,,,,
91121,Pasadena,CA,280,,,,
91123,Pasadena,CA,280,,,,
91124,Pasadena,CA,280,,,,
91125,Pasadena,CA,280,,,,
91126,Pasadena,CA,280,,,,
91129,Pasadena,CA,280,,,,
91182,Pasadena,CA,280,,,,
91184,Pasadena,CA,280,,,,
91185,Pasadena,CA,280,,,,
91188,Pasadena,CA,280,,,,
91189,Pasadena,CA,280,,,,
91199,Pasadena,CA,280,,,,
93446,Paso Robles,CA,,,,,
93447,Paso Robles,CA,,,,,
92369,Patton,CA,,,,,
92061,Pauma Valley,CA,,,,,
93553,Pearblossom,CA,,,,,
92570,Perris,CA,,,,,
92571,Perris,CA,,,,,
92572,Perris,CA,,,,,
92599,Perris,CA,,,,,
92570,Perris ,CA,,,,,
92571,Perris ,CA,,,,,
92329,Phelan,CA,,,,,
92371,Phelan,CA,,,,,
90660,Pico Rivera,CA,200,,,,
90661,Pico Rivera,CA,200,,,,
90662,Pico Rivera,CA,200,,,,
91962,Pine Valley,CA,,,,,
92372,Pinon Hills,CA,,,,,
92268,Pioneertown,CA,,,,,
93040,Piru,CA,,,,,
93448,Pismo Beach,CA,,,,,
93449,Pismo Beach,CA,,,,,
92870,Placentia,CA,,,,,
92871,Placentia,CA,,,,,
90293,Playa del Rey,CA,,,,,
90296,Playa del Rey,CA,,,,,
90094,Playa Vista ,CA,,,,,
93042,Point Mugu Nawc,CA,,,,,
91766,Pomona,CA,240,,,,
91767,Pomona,CA,240,,,,
91768,Pomona,CA,240,,,,
91769,Pomona,CA,240,,,,
93041,Port Hueneme,CA,,,,,
93044,Port Hueneme,CA,,,,,
93043,Port Hueneme Cbc Base,CA,,,,,
91326,Porter Ranch,CA,,,,,
91963,Potrero,CA,,,,,
92064,Poway,CA,,,,,
92074,Poway,CA,,,,,
